pm.dat auto written
1 2
1991  2025
0  8
1
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25  	0.25
