nm.dat auto written
1 2
1991  2025
0  8
1
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
1.68896  	1.0504  	0.6656  	0.59072  	0.54496  	0.50336  	0.47008  	0.45136  	0.43264
