pf.dat auto written
1 2
1991  2025
0  8
1
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168  	0.168
